ParticipantID,Part,FilterOrder,VarianceOrder,Status,GlobalTrialNumber,PairNumber,PairVariance_px,PairVariance_pct,PairDescription,FilterPhase,FilterType,FilterRank,FilterVariance_px,FilterLatency,LayoutIndex,TrialInLayout,TargetSize,Amplitude,Direction,DirectionIndex,MovementTime,KinematicMT,EntryBasedMT,TotalTime,EffectiveAmplitude,ActualAmplitude,StartX,StartY,EndpointX,EndpointY,LastEntryX,LastEntryY,SelectionX,SelectionY,TargetX,TargetY,ReEntryCount,PeakSpeed,TrialStartTime,MovementStartTime,MovementOnsetTime,MovementOffsetTime,FirstEntryTime,LastEntryTime,SelectionTime
P08,Part B,oneEuro,Low → High → Med,completed,22,2,28.388424494608405,3.4494,"Medium SD (~28.4) - Interpolated",1,exponential,interp,28.3884,483.11,0,5,82.30000000000001,349.775,270,5,10.1467,8.1377,8.1575,10.1665,706.74,706.74,756.00,761.27,758.04,54.53,779.89,32.53,758.04,54.53,756.00,61.73,4,30432.0,2651173.10,2651716.90,2651736.70,2659874.40,2652816.20,2659874.40,2661883.40
P08,Part B,oneEuro,Low → High → Med,completed,23,2,28.388424494608405,3.4494,"Medium SD (~28.4) - Interpolated",1,exponential,interp,28.3884,483.11,0,6,82.30000000000001,349.775,135,6,9.5051,7.4963,8.0173,10.0261,625.87,625.87,756.00,61.73,512.44,638.26,479.47,687.38,512.44,638.26,508.67,658.83,3,26576.2,2662399.40,2662415.60,2662936.60,2670432.90,2665432.10,2670432.90,2672441.70
P08,Part B,oneEuro,Low → High → Med,completed,24,2,28.388424494608405,3.4494,"Medium SD (~28.4) - Interpolated",1,exponential,interp,28.3884,483.11,0,7,82.30000000000001,349.775,315,7,5.0920,3.0918,3.1085,5.1087,719.88,719.88,508.67,658.83,1007.25,139.55,1025.54,194.16,1007.25,139.55,1003.33,164.17,1,13029.2,2672950.10,2673508.00,2673524.70,2676616.50,2673908.30,2676616.50,2678616.70
P08,Part B,oneEuro,Low → High → Med,completed,25,2,28.388424494608405,3.4494,"Medium SD (~28.4) - Interpolated",1,exponential,interp,28.3884,483.11,1,0,49.379999999999995,366.23499999999996,0,0,3.9848,1.9839,1.9839,3.9848,366.87,366.87,756.00,411.50,1122.83,417.30,1097.69,410.27,1122.83,417.30,1122.23,411.50,0,16152.4,2697550.00,2698198.20,2698198.20,2700182.10,2700182.10,2700182.10,2702183.00
P08,Part B,oneEuro,Low → High → Med,completed,26,2,28.388424494608405,3.4494,"Medium SD (~28.4) - Interpolated",1,exponential,interp,28.3884,483.11,1,1,49.379999999999995,366.23499999999996,180,1,22.1485,20.1482,20.2761,22.2764,713.33,713.33,1122.23,411.50,409.06,396.87,413.66,409.31,409.06,396.87,389.77,411.50,15,35610.8,2702692.00,2703081.90,2703209.80,2723358.00,2704916.40,2723358.00,2725358.30
P08,Part B,oneEuro,Low → High → Med,completed,27,2,28.388424494608405,3.4494,"Medium SD (~28.4) - Interpolated",1,exponential,interp,28.3884,483.11,1,2,49.379999999999995,366.23499999999996,45,2,12.9478,10.9400,11.4318,13.4396,676.46,676.46,389.77,411.50,1012.05,676.76,1001.18,650.24,1012.05,676.76,1014.97,670.47,4,34978.5,2725867.00,2725868.40,2726360.20,2737300.20,2729140.80,2737300.20,2739308.00
P08,Part B,oneEuro,Low → High → Med,completed,28,2,28.388424494608405,3.4494,"Medium SD (~28.4) - Interpolated",1,exponential,interp,28.3884,483.11,1,3,49.379999999999995,366.23499999999996,225,3,9.4507,7.4424,7.6093,9.6176,743.17,743.17,1014.97,670.47,490.26,144.17,520.88,153.92,490.26,144.17,497.03,152.53,3,52107.4,2739824.90,2740281.10,2740448.00,2747890.40,2743898.40,2747890.40,2749898.70
P08,Part B,oneEuro,Low → High → Med,completed,29,2,28.388424494608405,3.4494,"Medium SD (~28.4) - Interpolated",1,exponential,interp,28.3884,483.11,1,4,49.379999999999995,366.23499999999996,90,4,13.2257,11.2157,11.2157,13.2257,674.36,674.36,497.03,152.53,744.32,779.92,736.33,763.98,744.32,779.92,756.00,777.73,8,29396.0,2750408.70,2750964.90,2750964.90,2762180.60,2753182.10,2762180.60,2764190.60
P08,Part B,oneEuro,Low → High → Med,completed,30,2,28.388424494608405,3.4494,"Medium SD (~28.4) - Interpolated",1,exponential,interp,28.3884,483.11,1,5,49.379999999999995,366.23499999999996,270,5,11.4181,9.4166,9.4322,11.4337,736.55,736.55,756.00,777.73,775.62,41.45,778.28,55.45,775.62,41.45,756.00,45.27,7,25227.2,2764699.30,2765282.10,2765297.70,2774714.30,2765939.50,2774714.30,2776715.80
P08,Part B,oneEuro,Low → High → Med,completed,31,2,28.388424494608405,3.4494,"Medium SD (~28.4) - Interpolated",1,exponential,interp,28.3884,483.11,1,6,49.379999999999995,366.23499999999996,135,6,11.9266,9.9175,10.6891,12.6982,674.95,674.95,756.00,45.27,502.16,670.67,473.44,670.94,502.16,670.67,497.03,670.47,6,27334.6,2777233.80,2777233.80,2778005.40,2787922.90,2778498.70,2787922.90,2789932.00
P08,Part B,oneEuro,Low → High → Med,completed,32,2,28.388424494608405,3.4494,"Medium SD (~28.4) - Interpolated",1,exponential,interp,28.3884,483.11,1,7,49.379999999999995,366.23499999999996,315,7,16.4129,14.4121,14.4157,16.4165,731.44,731.44,497.03,670.47,1003.65,142.89,1012.17,176.80,1003.65,142.89,1014.97,152.53,6,26269.0,2790447.70,2790965.10,2790968.70,2805380.80,2792173.80,2805380.80,2807381.60
