ParticipantID,Part,FilterOrder,VarianceOrder,Status,GlobalTrialNumber,PairNumber,PairVariance_px,PairVariance_pct,PairDescription,FilterPhase,FilterType,FilterRank,FilterVariance_px,FilterLatency,LayoutIndex,TrialInLayout,TargetSize,Amplitude,Direction,DirectionIndex,MovementTime,KinematicMT,EntryBasedMT,TotalTime,EffectiveAmplitude,ActualAmplitude,StartX,StartY,EndpointX,EndpointY,LastEntryX,LastEntryY,SelectionX,SelectionY,TargetX,TargetY,ReEntryCount,PeakSpeed,TrialStartTime,MovementStartTime,MovementOnsetTime,MovementOffsetTime,FirstEntryTime,LastEntryTime,SelectionTime
P05,Part B,exponential,High → Low → Med,completed,22,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",0,exponential,interp,9.6598,575.66,2,5,57,237.5,270,5,9.4076,7.3996,7.4486,9.4566,472.70,472.70,912.50,712.50,900.43,239.96,908.79,265.73,900.43,239.96,912.50,237.50,4,6532.7,1904486.10,1904702.90,1904751.90,1912151.50,1907019.40,1912151.50,1914159.50
P05,Part B,exponential,High → Low → Med,completed,23,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",0,exponential,interp,9.6598,575.66,2,6,57,237.5,135,6,4.3781,2.3781,2.3781,4.3781,431.21,431.21,912.50,237.50,758.44,640.25,749.32,614.88,758.44,640.25,744.56,642.94,2,16544.3,1914670.30,1915421.50,1915421.50,1917799.60,1916278.20,1917799.60,1919799.60
P05,Part B,exponential,High → Low → Med,completed,24,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",0,exponential,interp,9.6598,575.66,2,7,57,237.5,315,7,4.2850,2.2848,2.3003,4.3005,465.34,465.34,744.56,642.94,1067.98,308.36,1075.73,334.72,1067.98,308.36,1080.44,307.06,1,10758.1,1920323.60,1921180.70,1921196.20,1923481.00,1922107.10,1923481.00,1925481.20
P05,Part B,exponential,High → Low → Med,completed,25,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",0,exponential,interp,9.6598,575.66,3,0,57,422.75,0,0,6.2990,4.2854,4.3034,6.3170,426.04,426.04,912.50,475.00,1338.46,483.50,1315.15,495.19,1338.46,483.50,1335.25,475.00,2,14313.5,1932389.10,1933130.50,1933148.50,1937433.90,1934847.70,1937433.90,1939447.50
P05,Part B,exponential,High → Low → Med,completed,26,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",0,exponential,interp,9.6598,575.66,3,1,57,422.75,180,1,7.9404,5.9353,5.9353,7.9404,840.65,840.65,1335.25,475.00,494.65,484.40,517.93,478.56,494.65,484.40,489.75,475.00,5,20243.9,1939964.20,1940114.70,1940114.70,1946050.00,1942231.80,1946050.00,1948055.10
P05,Part B,exponential,High → Low → Med,completed,27,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",0,exponential,interp,9.6598,575.66,3,2,57,422.75,45,2,8.9086,6.9012,7.0097,9.0171,788.82,788.82,489.75,475.00,1221.32,770.02,1216.12,746.41,1221.32,770.02,1211.43,773.93,3,12901.8,1948564.30,1948717.40,1948825.90,1955727.10,1951322.10,1955727.10,1957734.50
P05,Part B,exponential,High → Low → Med,completed,28,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",0,exponential,interp,9.6598,575.66,3,3,57,422.75,225,3,3.7503,1.7407,1.7901,3.7997,827.77,827.77,1211.43,773.93,630.43,184.31,586.28,169.37,630.43,184.31,613.57,176.07,1,19129.3,1958252.40,1958977.80,1959027.20,1960767.90,1960252.10,1960767.90,1962777.50
P05,Part B,exponential,High → Low → Med,completed,29,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",0,exponential,interp,9.6598,575.66,3,4,57,422.75,90,4,4.5161,2.5071,2.5564,4.5654,763.61,763.61,613.57,176.07,907.26,880.94,913.53,869.83,907.26,880.94,912.50,897.75,2,27194.4,1963292.40,1963977.90,1964027.20,1966534.30,1965060.00,1966534.30,1968543.30
P05,Part B,exponential,High → Low → Med,completed,30,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",0,exponential,interp,9.6598,575.66,3,5,57,422.75,270,5,3.7330,1.7320,1.7817,3.7827,828.17,828.17,912.50,897.75,924.25,69.66,903.19,78.27,924.25,69.66,912.50,52.25,0,17621.6,1969052.80,1969719.40,1969769.10,1971501.10,1971501.10,1971501.10,1973502.10
P05,Part B,exponential,High → Low → Med,completed,31,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",0,exponential,interp,9.6598,575.66,3,6,57,422.75,135,6,5.9400,3.9310,4.4898,6.4988,785.84,785.84,912.50,52.25,607.13,776.34,624.41,748.81,607.13,776.34,613.57,773.93,2,19965.6,1974019.40,1974019.60,1974578.40,1978509.40,1975811.10,1978509.40,1980518.40
P05,Part B,exponential,High → Low → Med,completed,32,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",0,exponential,interp,9.6598,575.66,3,7,57,422.75,315,7,8.5244,6.5244,6.5244,8.5244,851.25,851.25,613.57,773.93,1221.53,178.10,1219.41,149.59,1221.53,178.10,1211.43,176.07,5,17065.3,1981029.20,1981676.80,1981676.80,1988201.20,1982942.70,1988201.20,1990201.20
P05,Part B,exponential,High → Low → Med,completed,33,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",1,oneEuro,interp,9.6598,381.25,0,0,95,237.5,0,0,3.3830,1.3749,1.3747,3.3830,220.80,220.80,912.50,475.00,1132.89,488.44,1191.30,495.94,1132.89,488.44,1150.00,475.00,1,588.0,2010147.50,2010955.30,2010955.30,2012330.20,2011281.80,2012330.00,2014338.30
P05,Part B,exponential,High → Low → Med,completed,34,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",1,oneEuro,interp,9.6598,381.25,0,1,95,237.5,180,1,8.2305,6.2301,6.2301,8.2305,457.04,457.04,1150.00,475.00,693.62,499.50,714.62,448.90,693.62,499.50,675.00,475.00,4,692.2,2014848.90,2015463.00,2015463.00,2021693.10,2016014.60,2021693.10,2023693.50
P05,Part B,exponential,High → Low → Med,completed,35,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",1,oneEuro,interp,9.6598,381.25,0,2,95,237.5,45,2,6.2487,4.2406,4.2406,6.2487,434.36,434.36,675.00,475.00,1079.45,633.42,1088.06,689.40,1079.45,633.42,1080.44,642.94,3,2064.3,2024203.40,2024793.50,2024793.50,2029034.10,2025544.10,2029034.10,2031042.20
P05,Part B,exponential,High → Low → Med,completed,36,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",1,oneEuro,interp,9.6598,381.25,0,3,95,237.5,225,3,5.0085,3.0016,3.0009,5.0085,470.59,470.59,1080.44,642.94,727.23,331.97,772.46,345.29,727.23,331.97,744.56,307.06,0,872.7,2031565.10,2032263.10,2032263.10,2035264.70,2035264.00,2035264.00,2037271.60
P05,Part B,exponential,High → Low → Med,completed,37,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",1,oneEuro,interp,9.6598,381.25,0,4,95,237.5,90,4,3.2390,1.2317,1.2993,3.3072,421.52,421.52,744.56,307.06,902.75,697.78,911.95,665.05,902.75,697.78,912.50,712.50,0,548.0,2037774.70,2038231.30,2038299.50,2039531.20,2039530.60,2039530.60,2041538.50
P05,Part B,exponential,High → Low → Med,completed,38,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",1,oneEuro,interp,9.6598,381.25,0,5,95,237.5,270,5,3.8337,1.8337,1.8333,3.8337,497.69,497.69,912.50,712.50,900.14,214.96,956.82,243.85,900.14,214.96,912.50,237.50,1,627.5,2042057.30,2042756.20,2042756.20,2044589.90,2043972.50,2044589.50,2046589.90
P05,Part B,exponential,High → Low → Med,completed,39,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",1,oneEuro,interp,9.6598,381.25,0,6,95,237.5,135,6,2.7057,0.6990,0.6990,2.7057,434.60,434.60,912.50,237.50,756.17,643.01,747.45,597.33,756.17,643.01,744.56,642.94,0,936.9,2047109.70,2047861.20,2047861.20,2048560.20,2048560.20,2048560.20,2050566.90
P05,Part B,exponential,High → Low → Med,completed,40,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",1,oneEuro,interp,9.6598,381.25,0,7,95,237.5,315,7,3.4986,1.4909,1.4905,3.4986,459.58,459.58,744.56,642.94,1070.22,318.66,1080.88,260.26,1070.22,318.66,1080.44,307.06,1,656.9,2051085.90,2051935.10,2051935.10,2053426.00,2052501.20,2053425.60,2055433.70
P05,Part B,exponential,High → Low → Med,completed,41,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",1,oneEuro,interp,9.6598,381.25,1,0,95,403.75,0,0,2.6177,0.6171,0.6171,2.6177,397.72,397.72,912.50,475.00,1310.22,474.11,1271.19,476.51,1310.22,474.11,1316.25,475.00,0,3686.4,2063692.10,2064560.10,2064560.10,2065177.20,2065177.20,2065177.20,2067177.80
P05,Part B,exponential,High → Low → Med,completed,42,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",1,oneEuro,interp,9.6598,381.25,1,1,95,403.75,180,1,5.1510,3.1510,3.1510,5.1510,806.05,806.05,1316.25,475.00,510.23,468.08,543.72,503.44,510.23,468.08,508.75,475.00,1,1090.0,2067694.00,2068676.30,2068676.30,2071827.30,2070175.80,2071827.30,2073827.30
P05,Part B,exponential,High → Low → Med,completed,43,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",1,oneEuro,interp,9.6598,381.25,1,2,95,403.75,45,2,3.2576,1.2488,1.2488,3.2576,767.01,767.01,508.75,475.00,1223.95,752.11,1162.04,734.55,1223.95,752.11,1197.99,760.49,0,994.2,2074346.40,2075022.40,2075022.40,2076271.20,2076271.20,2076271.20,2078280.00
P05,Part B,exponential,High → Low → Med,completed,44,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",1,oneEuro,interp,9.6598,381.25,1,3,95,403.75,225,3,3.7491,1.7413,1.7410,3.7491,801.54,801.54,1197.99,760.49,640.28,184.79,630.71,235.94,640.28,184.79,627.01,189.51,0,675.7,2078790.20,2079660.10,2079660.10,2081401.40,2081401.10,2081401.10,2083409.20
P05,Part B,exponential,High → Low → Med,completed,45,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",1,oneEuro,interp,9.6598,381.25,1,4,95,403.75,90,4,4.8000,2.7900,2.7900,4.8000,746.15,746.15,627.01,189.51,913.84,878.32,896.89,922.42,913.84,878.32,912.50,878.75,1,1052.1,2083928.30,2084643.30,2084643.30,2087433.30,2085908.60,2087433.30,2089443.30
P05,Part B,exponential,High → Low → Med,completed,46,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",1,oneEuro,interp,9.6598,381.25,1,5,95,403.75,270,5,4.0590,2.0519,2.0519,4.0590,806.54,806.54,912.50,878.75,924.36,72.30,921.51,117.57,924.36,72.30,912.50,71.25,1,877.1,2089952.90,2090645.20,2090645.20,2092697.10,2091597.90,2092697.10,2094704.20
P05,Part B,exponential,High → Low → Med,completed,47,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",1,oneEuro,interp,9.6598,381.25,1,6,95,403.75,135,6,2.8243,0.8168,0.8167,2.8243,736.02,736.02,912.50,71.25,620.44,746.84,661.55,729.21,620.44,746.84,627.01,760.49,0,909.5,2095215.10,2095788.00,2095788.00,2096604.80,2096604.70,2096604.70,2098612.30
P05,Part B,exponential,High → Low → Med,completed,48,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",1,oneEuro,interp,9.6598,381.25,1,7,95,403.75,315,7,2.9910,0.9829,0.9826,2.9910,812.05,812.05,627.01,760.49,1200.71,185.80,1157.76,214.21,1200.71,185.80,1197.99,189.51,0,1094.4,2099122.20,2099963.40,2099963.40,2100946.30,2100946.00,2100946.00,2102954.40
P05,Part B,exponential,High → Low → Med,completed,49,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",1,oneEuro,interp,9.6598,381.25,2,0,57,237.5,0,0,9.3119,7.3113,7.3108,9.3119,234.21,234.21,912.50,475.00,1145.93,455.87,1135.13,497.73,1145.93,455.87,1150.00,475.00,6,799.7,2109777.50,2110759.90,2110759.90,2118071.20,2111292.10,2118070.70,2120071.80
P05,Part B,exponential,High → Low → Med,completed,50,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",1,oneEuro,interp,9.6598,381.25,2,1,57,237.5,180,1,4.0087,2.0081,2.0081,4.0087,467.12,467.12,1150.00,475.00,682.96,483.45,682.67,501.89,682.96,483.45,675.00,475.00,1,1812.1,2120581.10,2121355.50,2121355.50,2123363.60,2122539.40,2123363.60,2125364.20
P05,Part B,exponential,High → Low → Med,completed,51,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",1,oneEuro,interp,9.6598,381.25,2,2,57,237.5,45,2,5.9838,3.9836,3.9836,5.9838,430.15,430.15,675.00,475.00,1070.37,644.43,1083.70,670.41,1070.37,644.43,1080.44,642.94,1,1102.3,2125873.20,2126437.30,2126437.30,2130420.90,2127954.40,2130420.90,2132421.10
P05,Part B,exponential,High → Low → Med,completed,52,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",1,oneEuro,interp,9.6598,381.25,2,3,57,237.5,225,3,4.2510,2.2487,2.2487,4.2510,457.13,457.13,1080.44,642.94,744.87,332.50,752.64,333.70,744.87,332.50,744.56,307.06,0,933.8,2132932.20,2133497.40,2133497.40,2135746.10,2135746.10,2135746.10,2137748.40
P05,Part B,exponential,High → Low → Med,completed,53,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",1,oneEuro,interp,9.6598,381.25,2,4,57,237.5,90,4,4.2606,2.2601,2.2601,4.2606,432.75,432.75,744.56,307.06,915.69,704.54,930.46,691.00,915.69,704.54,912.50,712.50,1,859.3,2138264.40,2138909.30,2138909.30,2141169.40,2140307.80,2141169.40,2143169.90
P05,Part B,exponential,High → Low → Med,completed,54,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",1,oneEuro,interp,9.6598,381.25,2,5,57,237.5,270,5,5.0986,3.0884,3.0884,5.0986,470.69,470.69,912.50,712.50,923.89,241.95,917.51,265.46,923.89,241.95,912.50,237.50,3,1201.9,2143690.10,2144239.00,2144239.00,2147327.40,2144953.80,2147327.40,2149337.60
P05,Part B,exponential,High → Low → Med,completed,55,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",1,oneEuro,interp,9.6598,381.25,2,6,57,237.5,135,6,9.6858,7.6849,7.6849,9.6858,446.22,446.22,912.50,237.50,743.87,650.63,748.08,615.50,743.87,650.63,744.56,642.94,5,1481.1,2149839.80,2150512.60,2150512.60,2158197.50,2150930.50,2158197.50,2160198.40
P05,Part B,exponential,High → Low → Med,completed,56,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",1,oneEuro,interp,9.6598,381.25,2,7,57,237.5,315,7,5.9629,3.9625,3.9625,5.9629,467.48,467.48,744.56,642.94,1069.55,306.90,1100.31,287.07,1069.55,306.90,1080.44,307.06,2,691.7,2160707.20,2161471.80,2161471.80,2165434.30,2162704.40,2165434.30,2167434.70
P05,Part B,exponential,High → Low → Med,completed,57,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",1,oneEuro,interp,9.6598,381.25,3,0,57,422.75,0,0,4.3924,2.3835,2.3835,4.3924,418.02,418.02,912.50,475.00,1330.51,472.95,1325.94,448.90,1330.51,472.95,1335.25,475.00,0,729.0,2180233.70,2181124.80,2181124.80,2183508.30,2183508.30,2183508.30,2185517.20
P05,Part B,exponential,High → Low → Med,completed,58,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",1,oneEuro,interp,9.6598,381.25,3,1,57,422.75,180,1,5.1935,3.1926,3.1926,5.1935,850.89,850.89,1335.25,475.00,484.40,466.59,517.87,479.21,484.40,466.59,489.75,475.00,1,771.6,2186026.50,2186661.70,2186661.70,2189854.30,2188304.80,2189854.30,2191855.20
P05,Part B,exponential,High → Low → Med,completed,59,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",1,oneEuro,interp,9.6598,381.25,3,2,57,422.75,45,2,3.5679,1.5679,1.5679,3.5679,781.32,781.32,489.75,475.00,1212.56,771.65,1188.18,758.98,1212.56,771.65,1211.43,773.93,0,1949.6,2192365.00,2193003.70,2193003.70,2194571.60,2194571.60,2194571.60,2196571.60
P05,Part B,exponential,High → Low → Med,completed,60,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",1,oneEuro,interp,9.6598,381.25,3,3,57,422.75,225,3,6.8586,4.8494,4.8494,6.8586,839.40,839.40,1211.43,773.93,619.07,179.21,619.85,203.85,619.07,179.21,613.57,176.07,2,839.8,2197087.90,2197845.70,2197845.70,2202695.10,2199495.20,2202695.10,2204704.30
P05,Part B,exponential,High → Low → Med,completed,61,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",1,oneEuro,interp,9.6598,381.25,3,4,57,422.75,90,4,4.9392,2.9387,2.9381,4.9392,785.44,785.44,613.57,176.07,909.97,903.44,902.92,923.60,909.97,903.44,912.50,897.75,1,477.4,2205222.50,2205871.00,2205871.00,2208809.70,2207828.70,2208809.10,2210810.20
P05,Part B,exponential,High → Low → Med,completed,62,2,9.659814761882934,1.0168,"Medium SD (~9.7) - Interpolated",1,oneEuro,interp,9.6598,381.25,3,5,57,422.75,270,5,5.2060,3.1984,3.2161,5.2237,846.56,846.56,912.50,897.75,917.15,51.20,901.55,78.21,917.15,51.20,912.50,52.25,2,3145.6,2211320.60,2212038.50,2212056.20,2215254.60,2213195.30,2215254.60,2217262.20
