GlobalTrialNumber,PairNumber,PairVariance,PairDescription,FilterPhase,FilterType,FilterRank,FilterVariance,FilterLatency,LayoutIndex,TrialInLayout,TargetSize,Amplitude,Direction,DirectionIndex,MovementTime,ActualAmplitude,StartX,StartY,SelectionX,SelectionY,TargetX,TargetY,TrialStartTime,MovementStartTime,SelectionTime
1,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,0,0,77.10000000000001,192.75,0,0,6.3203,201.37,720.00,385.50,921.16,376.14,912.75,385.50,140802.90,142741.00,149061.30
2,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,0,1,77.10000000000001,192.75,180,1,3.3281,380.50,912.75,385.50,532.81,406.15,720.00,385.50,149576.30,150405.30,153733.40
3,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,0,2,77.10000000000001,192.75,45,2,2.8506,386.23,527.25,385.50,882.66,536.68,663.54,521.79,154246.10,155109.30,157959.90
4,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,0,3,77.10000000000001,192.75,225,3,5.1189,391.83,856.29,521.79,578.85,245.11,720.00,385.50,158481.80,158484.70,163603.60
5,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,0,4,77.10000000000001,192.75,90,4,3.2321,387.98,583.71,249.21,739.91,604.35,583.71,441.96,164122.10,165093.20,168325.30
6,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,0,5,77.10000000000001,192.75,270,5,3.7745,394.21,720.00,578.25,715.03,184.07,720.00,385.50,168839.30,169702.20,173476.70
7,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,0,6,77.10000000000001,192.75,135,6,2.9600,383.61,720.00,192.75,578.60,549.34,583.71,329.04,173991.00,174420.80,177380.80
8,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,0,7,77.10000000000001,192.75,315,7,3.7282,398.25,583.71,521.79,875.64,250.91,720.00,385.50,177895.60,177909.20,181637.40
9,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,1,0,77.10000000000001,254.43,0,0,2.1754,261.79,720.00,385.50,981.62,395.01,974.43,385.50,194791.50,195653.60,197829.00
10,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,1,1,77.10000000000001,254.43,180,1,3.4679,497.48,974.43,385.50,476.97,380.83,720.00,385.50,198360.00,198621.90,202089.80
11,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,1,2,77.10000000000001,254.43,45,2,4.5835,483.04,465.57,385.50,910.83,572.76,645.48,565.41,202605.30,203412.40,207995.90
12,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,1,3,77.10000000000001,254.43,225,3,5.1575,532.37,899.91,565.41,531.71,180.90,720.00,385.50,208508.70,208888.30,214045.80
13,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,1,4,77.10000000000001,254.43,90,4,3.9228,467.27,540.09,205.59,716.90,638.12,540.09,460.02,214557.10,215380.70,219303.50
14,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,1,5,77.10000000000001,254.43,270,5,4.9441,522.96,720.00,639.93,723.25,116.98,720.00,385.50,219818.30,219973.10,224917.20
15,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,1,6,77.10000000000001,254.43,135,6,5.8983,488.47,720.00,131.07,532.61,582.17,540.09,310.98,225434.30,225652.30,231550.60
16,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,1,7,77.10000000000001,254.43,315,7,4.4505,511.57,540.09,565.41,910.24,212.29,720.00,385.50,232058.00,232277.10,236727.60
17,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,2,0,104.08500000000001,192.75,0,0,1.2653,228.22,720.00,385.50,948.03,376.25,912.75,385.50,243158.10,244202.00,245467.30
18,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,2,1,104.08500000000001,192.75,180,1,2.8668,415.18,912.75,385.50,497.58,383.12,720.00,385.50,245985.60,246405.40,249272.20
19,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,2,2,104.08500000000001,192.75,45,2,3.0922,394.35,527.25,385.50,892.83,533.36,663.54,521.79,249804.30,249805.80,252898.00
20,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,2,3,104.08500000000001,192.75,225,3,3.0717,389.52,856.29,521.79,568.25,259.58,720.00,385.50,253415.30,254124.10,257195.80
21,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,2,4,104.08500000000001,192.75,90,4,3.0213,355.09,583.71,249.21,739.96,568.07,583.71,441.96,257709.10,258220.00,261241.30
22,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,2,5,104.08500000000001,192.75,270,5,2.6457,402.72,720.00,578.25,723.66,175.54,720.00,385.50,261756.90,262071.80,264717.50
23,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,2,6,104.08500000000001,192.75,135,6,3.7163,380.93,720.00,192.75,566.26,541.28,583.71,329.04,265229.60,266084.70,269801.00
24,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,2,7,104.08500000000001,192.75,315,7,3.8052,430.09,583.71,521.79,897.44,227.60,720.00,385.50,270318.40,270587.60,274392.80
25,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,3,0,104.08500000000001,254.43,0,0,1.9924,278.48,720.00,385.50,997.69,364.56,974.43,385.50,298891.60,299878.60,301871.00
26,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,3,1,104.08500000000001,254.43,180,1,4.5067,532.30,974.43,385.50,442.19,393.55,720.00,385.50,302380.70,303082.50,307589.20
27,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,3,2,104.08500000000001,254.43,45,2,2.7267,494.77,465.57,385.50,914.45,593.59,645.48,565.41,308108.20,308628.70,311355.40
28,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,3,3,104.08500000000001,254.43,225,3,4.0797,511.71,899.91,565.41,546.89,194.97,720.00,385.50,311861.20,312375.80,316455.50
29,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,3,4,104.08500000000001,254.43,90,4,3.3973,498.01,540.09,205.59,751.15,656.67,540.09,460.02,316975.80,317951.60,321348.90
30,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,3,5,104.08500000000001,254.43,270,5,3.6269,527.56,720.00,639.93,728.24,112.44,720.00,385.50,321867.20,322266.80,325893.70
31,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,3,6,104.08500000000001,254.43,135,6,3.8374,492.01,720.00,131.07,522.53,581.71,540.09,310.98,326413.10,326835.50,330672.90
32,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,3,7,104.08500000000001,254.43,315,7,4.4337,518.95,540.09,565.41,914.86,206.44,720.00,385.50,331191.20,331429.00,335862.70
33,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,4,0,131.07000000000002,192.75,0,0,1.1837,212.70,720.00,385.50,932.70,386.75,912.75,385.50,361815.70,363093.60,364277.30
34,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,4,1,131.07000000000002,192.75,180,1,2.1703,421.40,912.75,385.50,491.45,376.09,720.00,385.50,364795.40,365388.50,367558.80
35,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,4,2,131.07000000000002,192.75,45,2,2.1078,404.91,527.25,385.50,899.02,545.93,663.54,521.79,368077.70,368613.80,370721.60
36,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,4,3,131.07000000000002,192.75,225,3,2.0331,419.15,856.29,521.79,579.22,207.29,720.00,385.50,371241.50,371750.00,373783.10
37,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,4,4,131.07000000000002,192.75,90,4,2.4492,345.37,583.71,249.21,750.01,551.89,583.71,441.96,374302.00,375125.00,377574.20
38,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,4,5,131.07000000000002,192.75,270,5,2.0213,442.07,720.00,578.25,724.58,136.20,720.00,385.50,378082.20,378342.30,380363.60
39,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,4,6,131.07000000000002,192.75,135,6,3.1559,350.92,720.00,192.75,581.17,515.04,583.71,329.04,380877.50,380885.80,384041.70
40,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,4,7,131.07000000000002,192.75,315,7,2.1827,420.57,583.71,521.79,860.37,205.05,720.00,385.50,384557.40,384789.30,386972.00
41,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,5,0,131.07000000000002,254.43,0,0,1.5381,296.23,720.00,385.50,1016.22,388.14,974.43,385.50,397382.10,398197.20,399735.30
42,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,5,1,131.07000000000002,254.43,180,1,2.1712,549.74,974.43,385.50,424.76,376.65,720.00,385.50,400254.00,400859.20,403030.40
43,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,5,2,131.07000000000002,254.43,45,2,2.4541,500.39,465.57,385.50,918.83,597.50,645.48,565.41,403559.10,403974.00,406428.10
44,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,5,3,131.07000000000002,254.43,225,3,2.2735,566.19,899.91,565.41,504.26,160.40,720.00,385.50,406937.10,407252.30,409525.80
45,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,5,4,131.07000000000002,254.43,90,4,3.4893,449.68,540.09,205.59,735.54,610.57,540.09,460.02,410054.20,410054.60,413543.90
46,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,5,5,131.07000000000002,254.43,270,5,2.5056,539.20,720.00,639.93,712.22,100.79,720.00,385.50,414063.10,414347.70,416853.30
47,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,5,6,131.07000000000002,254.43,135,6,2.4181,482.61,720.00,131.07,537.48,577.84,540.09,310.98,417384.20,417940.60,420358.70
48,1,1,"Very Low Variance (~1.0) - Maximum Stability",0,exponential,1,1.0276,1092.43,5,7,131.07000000000002,254.43,315,7,2.5679,504.55,540.09,565.41,880.66,193.14,720.00,385.50,420877.40,421364.30,423932.20
49,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,0,0,77.10000000000001,192.75,0,0,4.0253,181.86,720.00,385.50,901.24,400.49,912.75,385.50,435095.00,435700.30,439725.60
50,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,0,1,77.10000000000001,192.75,180,1,1.7416,374.97,912.75,385.50,537.86,393.43,720.00,385.50,440246.40,440584.80,442326.40
51,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,0,2,77.10000000000001,192.75,45,2,2.0010,349.69,527.25,385.50,846.87,527.36,663.54,521.79,442845.30,443171.00,445172.00
52,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,0,3,77.10000000000001,192.75,225,3,1.8808,365.10,856.29,521.79,613.43,249.19,720.00,385.50,445679.20,446072.10,447952.90
53,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,0,4,77.10000000000001,192.75,90,4,2.9126,370.57,583.71,249.21,734.64,587.64,583.71,441.96,448471.10,448834.00,451746.60
54,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,0,5,77.10000000000001,192.75,270,5,5.2415,375.72,720.00,578.25,726.91,202.59,720.00,385.50,452279.60,452505.30,457746.80
55,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,0,6,77.10000000000001,192.75,135,6,3.1683,366.86,720.00,192.75,570.66,527.84,583.71,329.04,458265.60,458451.00,461619.30
56,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,0,7,77.10000000000001,192.75,315,7,5.2778,354.61,583.71,521.79,847.79,285.14,720.00,385.50,462128.90,462263.80,467541.60
57,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,1,0,77.10000000000001,254.43,0,0,1.3455,273.77,720.00,385.50,993.66,393.45,974.43,385.50,476771.10,477570.00,478915.50
58,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,1,1,77.10000000000001,254.43,180,1,3.3930,487.55,974.43,385.50,486.94,392.94,720.00,385.50,479426.60,479719.70,483112.70
59,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,1,2,77.10000000000001,254.43,45,2,2.2899,476.51,465.57,385.50,899.45,582.52,645.48,565.41,483621.00,484039.90,486329.80
60,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,1,3,77.10000000000001,254.43,225,3,3.7373,495.56,899.91,565.41,557.63,207.04,720.00,385.50,486833.30,487714.00,491451.30
61,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,1,4,77.10000000000001,254.43,90,4,4.1682,471.06,540.09,205.59,738.70,632.73,540.09,460.02,491966.40,492923.40,497091.60
62,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,1,5,77.10000000000001,254.43,270,5,1.6651,533.03,720.00,639.93,710.85,106.98,720.00,385.50,497610.50,498033.50,499698.60
63,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,1,6,77.10000000000001,254.43,135,6,3.1612,470.59,720.00,131.07,553.06,571.05,540.09,310.98,500204.80,501079.50,504240.70
64,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,1,7,77.10000000000001,254.43,315,7,2.7686,478.69,540.09,565.41,876.96,225.32,720.00,385.50,504759.90,505610.50,508379.10
65,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,2,0,104.08500000000001,192.75,0,0,3.4485,176.62,720.00,385.50,894.37,413.58,912.75,385.50,513526.80,514411.60,517860.10
66,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,2,1,104.08500000000001,192.75,180,1,1.4097,364.88,912.75,385.50,548.90,412.89,720.00,385.50,518367.60,518482.30,519892.00
67,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,2,2,104.08500000000001,192.75,45,2,2.0822,355.34,527.25,385.50,856.18,519.92,663.54,521.79,520409.80,520785.40,522867.60
68,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,2,3,104.08500000000001,192.75,225,3,1.5953,419.38,856.29,521.79,562.92,222.12,720.00,385.50,523387.20,523831.20,525426.50
69,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,2,4,104.08500000000001,192.75,90,4,2.0993,363.06,583.71,249.21,719.15,586.06,583.71,441.96,525945.60,526546.00,528645.30
70,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,2,5,104.08500000000001,192.75,270,5,1.9639,364.65,720.00,578.25,716.05,213.62,720.00,385.50,529160.00,529410.00,531373.90
71,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,2,6,104.08500000000001,192.75,135,6,1.4650,347.02,720.00,192.75,604.22,519.89,583.71,329.04,531892.20,532331.80,533796.80
72,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,2,7,104.08500000000001,192.75,315,7,1.5731,395.96,583.71,521.79,885.89,265.93,720.00,385.50,534303.30,534706.60,536279.70
73,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,3,0,104.08500000000001,254.43,0,0,1.1560,286.27,720.00,385.50,1005.85,400.99,974.43,385.50,541362.40,542194.60,543350.60
74,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,3,1,104.08500000000001,254.43,180,1,1.4340,520.15,974.43,385.50,454.49,400.49,720.00,385.50,543869.70,543963.00,545397.00
75,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,3,2,104.08500000000001,254.43,45,2,2.4109,466.33,465.57,385.50,893.14,571.63,645.48,565.41,545904.00,546051.50,548462.40
76,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,3,3,104.08500000000001,254.43,225,3,2.7027,479.21,899.91,565.41,553.95,233.82,720.00,385.50,548977.20,549296.10,551998.80
77,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,3,4,104.08500000000001,254.43,90,4,2.7352,447.54,540.09,205.59,706.32,621.11,540.09,460.02,552515.00,552817.40,555552.60
78,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,3,5,104.08500000000001,254.43,270,5,1.5956,545.67,720.00,639.93,718.45,94.26,720.00,385.50,556086.70,556159.70,557755.30
79,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,3,6,104.08500000000001,254.43,135,6,1.7234,485.03,720.00,131.07,531.04,577.78,540.09,310.98,558275.50,558869.50,560592.90
80,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,3,7,104.08500000000001,254.43,315,7,2.0970,495.66,540.09,565.41,898.69,223.22,720.00,385.50,561112.70,561860.70,563957.70
81,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,4,0,131.07000000000002,192.75,0,0,2.0236,232.23,720.00,385.50,952.20,381.65,912.75,385.50,569210.80,569856.90,571880.50
82,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,4,1,131.07000000000002,192.75,180,1,1.1193,423.12,912.75,385.50,489.74,394.89,720.00,385.50,572385.30,572486.10,573605.40
83,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,4,2,131.07000000000002,192.75,45,2,1.7950,357.95,527.25,385.50,852.21,535.62,663.54,521.79,574121.80,574384.30,576179.30
84,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,4,3,131.07000000000002,192.75,225,3,1.7802,405.01,856.29,521.79,588.05,218.36,720.00,385.50,576697.80,576959.80,578740.00
85,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,4,4,131.07000000000002,192.75,90,4,1.8002,351.83,583.71,249.21,769.28,548.11,583.71,441.96,579257.30,579587.40,581387.60
86,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,4,5,131.07000000000002,192.75,270,5,1.3684,401.30,720.00,578.25,741.43,177.52,720.00,385.50,581904.60,582084.50,583452.90
87,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,4,6,131.07000000000002,192.75,135,6,1.4428,344.76,720.00,192.75,586.40,510.57,583.71,329.04,583971.60,584404.90,585847.70
88,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,4,7,131.07000000000002,192.75,315,7,2.1809,403.13,583.71,521.79,867.02,235.01,720.00,385.50,586361.40,586591.80,588772.70
89,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,5,0,131.07000000000002,254.43,0,0,1.0343,289.22,720.00,385.50,1009.08,376.52,974.43,385.50,593361.90,594273.60,595307.90
90,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,5,1,131.07000000000002,254.43,180,1,1.8365,488.96,974.43,385.50,485.47,385.01,720.00,385.50,595825.80,596036.70,597873.20
91,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,5,2,131.07000000000002,254.43,45,2,3.1235,470.10,465.57,385.50,888.53,590.66,645.48,565.41,598392.60,598620.60,601744.10
92,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,5,3,131.07000000000002,254.43,225,3,1.5973,478.24,899.91,565.41,581.49,208.59,720.00,385.50,602250.80,602503.60,604100.90
93,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,5,4,131.07000000000002,254.43,90,4,1.8718,456.17,540.09,205.59,753.29,608.87,540.09,460.02,604612.60,605274.10,607145.90
94,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,5,5,131.07000000000002,254.43,270,5,1.4110,541.32,720.00,639.93,722.34,98.62,720.00,385.50,607665.70,607940.90,609351.90
95,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,5,6,131.07000000000002,254.43,135,6,1.4581,491.32,720.00,131.07,512.00,576.19,540.09,310.98,609867.40,610306.00,611764.10
96,1,1,"Very Low Variance (~1.0) - Maximum Stability",1,oneEuro,1,1.0410,383.47,5,7,131.07000000000002,254.43,315,7,1.9217,511.68,540.09,565.41,917.55,219.94,720.00,385.50,612285.70,612580.40,614502.10
97,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,0,0,77.10000000000001,192.75,0,0,2.3303,211.93,720.00,385.50,931.58,397.64,912.75,385.50,645877.00,646372.20,648702.50
98,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,0,1,77.10000000000001,192.75,180,1,2.1109,358.96,912.75,385.50,554.30,366.36,720.00,385.50,649211.60,649214.00,651324.90
99,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,0,2,77.10000000000001,192.75,45,2,1.9041,374.87,527.25,385.50,872.20,532.27,663.54,521.79,651831.50,651834.00,653738.10
100,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,0,3,77.10000000000001,192.75,225,3,1.4998,372.58,856.29,521.79,586.00,265.37,720.00,385.50,654248.70,654250.90,655750.70
101,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,0,4,77.10000000000001,192.75,90,4,2.5233,362.40,583.71,249.21,699.87,592.48,583.71,441.96,656273.60,656273.90,658797.20
102,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,0,5,77.10000000000001,192.75,270,5,3.3545,368.60,720.00,578.25,704.72,209.97,720.00,385.50,659318.70,659338.10,662692.60
103,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,0,6,77.10000000000001,192.75,135,6,1.7191,358.36,720.00,192.75,583.04,523.91,583.71,329.04,663225.20,663225.70,664944.80
104,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,0,7,77.10000000000001,192.75,315,7,2.6151,389.01,583.71,521.79,858.43,246.38,720.00,385.50,665452.90,665461.90,668077.00
105,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,1,0,77.10000000000001,254.43,0,0,1.3639,244.53,720.00,385.50,964.53,385.77,974.43,385.50,673465.50,674119.80,675483.70
106,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,1,1,77.10000000000001,254.43,180,1,2.2464,491.45,974.43,385.50,483.94,354.65,720.00,385.50,675995.10,676095.90,678342.30
107,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,1,2,77.10000000000001,254.43,45,2,1.8065,478.78,465.57,385.50,919.19,538.66,645.48,565.41,678869.50,678973.90,680780.40
108,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,1,3,77.10000000000001,254.43,225,3,1.8051,512.07,899.91,565.41,522.66,219.15,720.00,385.50,681287.00,681391.80,683196.90
109,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,1,4,77.10000000000001,254.43,90,4,3.8175,476.05,540.09,205.59,707.36,651.28,540.09,460.02,683710.90,683823.80,687641.30
110,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,1,5,77.10000000000001,254.43,270,5,2.5876,511.58,720.00,639.93,736.17,128.61,720.00,385.50,688144.30,688144.70,690732.30
111,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,1,6,77.10000000000001,254.43,135,6,2.3845,454.20,720.00,131.07,556.95,554.99,540.09,310.98,691250.70,691276.00,693660.50
112,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,1,7,77.10000000000001,254.43,315,7,2.2080,523.27,540.09,565.41,910.32,195.62,720.00,385.50,694178.50,694178.80,696386.80
113,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,2,0,104.08500000000001,192.75,0,0,1.5918,233.17,720.00,385.50,952.74,371.44,912.75,385.50,700466.30,700654.30,702246.10
114,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,2,1,104.08500000000001,192.75,180,1,1.6187,387.90,912.75,385.50,524.85,384.76,720.00,385.50,702771.80,702831.60,704450.30
115,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,2,2,104.08500000000001,192.75,45,2,1.5889,366.94,527.25,385.50,868.78,519.65,663.54,521.79,704969.10,704969.40,706558.30
116,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,2,3,104.08500000000001,192.75,225,3,1.6047,390.19,856.29,521.79,570.15,256.52,720.00,385.50,707076.50,707076.80,708681.50
117,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,2,4,104.08500000000001,192.75,90,4,1.6609,372.43,583.71,249.21,752.51,581.18,583.71,441.96,709198.10,709198.40,710859.30
118,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,2,5,104.08500000000001,192.75,270,5,1.4301,393.36,720.00,578.25,701.06,185.35,720.00,385.50,711378.50,711380.70,712810.80
119,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,2,6,104.08500000000001,192.75,135,6,1.7106,355.73,720.00,192.75,561.42,511.18,583.71,329.04,713329.00,713329.30,715039.90
120,2,7,"Medium Variance (~7.0) - Balanced",0,exponential,9,7.0109,504.11,2,7,104.08500000000001,192.75,315,7,1.9451,350.83,583.71,521.79,825.47,267.57,720.00,385.50,715559.80,715560.10,717505.20
