ParticipantID,Part,FilterOrder,VarianceOrder,Status,GlobalTrialNumber,PairNumber,PairVariance_px,PairVariance_pct,PairDescription,FilterPhase,FilterType,FilterRank,FilterVariance_px,FilterLatency,LayoutIndex,TrialInLayout,TargetSize,Amplitude,Direction,DirectionIndex,MovementTime,KinematicMT,EntryBasedMT,TotalTime,EffectiveAmplitude,ActualAmplitude,StartX,StartY,EndpointX,EndpointY,LastEntryX,LastEntryY,SelectionX,SelectionY,TargetX,TargetY,ReEntryCount,PeakSpeed,TrialStartTime,MovementStartTime,MovementOnsetTime,MovementOffsetTime,FirstEntryTime,LastEntryTime,SelectionTime
P10,Part A,oneEuro,Med → High → Low,completed,32,2,7.950621784106091,0.9661,"Medium SD (~8.0) - Interpolated",1,exponential,interp,7.9506,1209.54,1,7,49.379999999999995,366.23499999999996,315,7,10.9266,8.9256,8.9568,10.9578,751.64,751.64,497.03,670.47,1032.04,142.52,997.83,135.68,1032.04,142.52,1014.97,152.53,4,13402.3,463545.90,463561.60,463592.80,472518.40,466293.90,472518.40,474519.40
P10,Part A,oneEuro,Med → High → Low,completed,33,3,14.27397707358493,1.7344,"High SD (~14.3) - Interpolated",0,oneEuro,interp,14.2740,103.93,0,0,82.30000000000001,349.775,0,0,2.2854,0.3503,0.2830,2.2854,334.34,334.34,756.00,411.50,1089.95,395.42,1069.67,424.96,1089.95,395.42,1105.78,411.50,0,759.4,492926.30,493159.70,493159.70,493510.00,493442.70,493442.70,495445.10
P10,Part A,oneEuro,Med → High → Low,completed,34,3,14.27397707358493,1.7344,"High SD (~14.3) - Interpolated",0,oneEuro,interp,14.2740,103.93,0,1,82.30000000000001,349.775,180,1,2.8990,0.9339,0.8892,2.8990,703.63,703.63,1105.78,411.50,402.18,404.24,441.66,404.50,402.18,404.24,406.23,411.50,0,1578.3,495960.90,495961.10,495961.10,496895.00,496850.30,496850.30,498860.10
P10,Part A,oneEuro,Med → High → Low,completed,35,3,14.27397707358493,1.7344,"High SD (~14.3) - Interpolated",0,oneEuro,interp,14.2740,103.93,0,2,82.30000000000001,349.775,45,2,2.7622,0.7569,0.7518,2.7622,634.61,634.61,406.23,411.50,1000.92,633.01,982.38,625.19,1000.92,633.01,1003.33,658.83,0,1807.8,499367.20,499373.10,499373.10,500130.00,500124.90,500124.90,502135.30
P10,Part A,oneEuro,Med → High → Low,completed,36,3,14.27397707358493,1.7344,"High SD (~14.3) - Interpolated",0,oneEuro,interp,14.2740,103.93,0,3,82.30000000000001,349.775,225,3,6.9488,4.9834,4.9467,6.9488,695.65,695.65,1003.33,658.83,509.85,168.52,489.34,195.79,509.85,168.52,508.67,164.17,2,1424.8,502643.00,502645.10,502645.10,507628.50,503383.30,507591.80,509593.90
P10,Part A,oneEuro,Med → High → Low,completed,37,3,14.27397707358493,1.7344,"High SD (~14.3) - Interpolated",0,oneEuro,interp,14.2740,103.93,0,4,82.30000000000001,349.775,90,4,3.0218,1.0555,1.0254,3.0256,626.61,626.61,508.67,164.17,767.56,734.80,787.90,736.52,767.56,734.80,756.00,761.27,0,854.6,510109.60,510109.60,510113.40,511168.90,511135.00,511135.00,513135.20
P10,Part A,oneEuro,Med → High → Low,completed,38,3,14.27397707358493,1.7344,"High SD (~14.3) - Interpolated",0,oneEuro,interp,14.2740,103.93,0,5,82.30000000000001,349.775,270,5,4.4483,2.4401,2.4401,4.4483,703.64,703.64,756.00,761.27,754.06,57.64,750.74,101.85,754.06,57.64,756.00,61.73,2,1551.9,513643.80,513645.10,513645.10,516085.20,514843.40,516085.20,518093.40
P10,Part A,oneEuro,Med → High → Low,completed,39,3,14.27397707358493,1.7344,"High SD (~14.3) - Interpolated",0,oneEuro,interp,14.2740,103.93,0,6,82.30000000000001,349.775,135,6,2.4005,0.4429,0.3906,2.4005,649.87,649.87,756.00,61.73,513.17,664.52,536.86,673.34,513.17,664.52,508.67,658.83,0,1473.9,518598.20,518609.70,518609.70,519052.60,519000.30,519000.30,521010.20
P10,Part A,oneEuro,Med → High → Low,completed,40,3,14.27397707358493,1.7344,"High SD (~14.3) - Interpolated",0,oneEuro,interp,14.2740,103.93,0,7,82.30000000000001,349.775,315,7,4.8921,3.0072,2.8919,4.8922,700.60,700.60,508.67,658.83,1011.03,170.49,1007.07,194.84,1011.03,170.49,1003.33,164.17,1,1355.0,521511.00,521527.00,521527.10,524534.30,522534.40,524418.90,526419.20
P10,Part A,oneEuro,Med → High → Low,completed,41,3,14.27397707358493,1.7344,"High SD (~14.3) - Interpolated",0,oneEuro,interp,14.2740,103.93,1,0,49.379999999999995,366.23499999999996,0,0,4.1827,2.1823,2.1817,4.1827,364.23,364.23,756.00,411.50,1120.05,400.17,1098.50,406.92,1120.05,400.17,1122.23,411.50,1,558.4,531552.10,531635.90,531635.90,533818.20,532315.70,533817.60,535818.60
